respid,question_profile,Distribution Media,Content Subject,Content Form,Target Age,Type,Aquisition Place,Provider,Share.Stranger,Share.Neighbor,Share.Friend,Share.Family,Forced_choice,Ratings_based,Gender,YOB,Father.Party,Father.Occupation,Mother.Party,Mother.Occupation,Education,Born.Location,Geography,Lived.NK,Party,Army,Occupation,Class,Market.Experience,Year.Defected,Reason.Defected,Time.China,ROK.Arrive,Info.TV_weekly,Info.Sat.TV_weekly,Info.Wired.Radio_weekly,Info.Radio_Plus_weekly,Info.radio.recorder_weekly,Info.Computer_weekly,Info.Notebook_weekly,Info.Internet_weekly,Info.North.Korean.Cell_weekly,Info.Chinese.Cell_weekly,Info.CD_DVD_weekly,Info.USB_weekly,Info.Tablet_weekly,Info.SD_Card_weekly,Info.MicroSD_weekly,Info.EVD_weekly,Info.All_Media_weekly,Info.TV_home,Info.Sat.TV_home,Info.Wired.Radio_home,Info.Radio_Plus_home,Info.radio.recorder_home,Info.Computer_home,Info.Notebook_home,Info.Internet_home,Info.North.Korean.Cell_home,Info.Chinese.Cell_home,Info.CD_DVD_home,Info.USB_home,Info.Tablet_home,Info.SD_Card_home,Info.MicroSD_home,Info.EVD_home,Info.All_Media_home,Used.Foreign.Info,Exposure.Work_Practice,Exposure.NKprogram_Game,Exposure.Music,Exposure.Drama,Exposure.News,Exposure.Pictures,Exposure.Literature,Exposure.Overseas_Games,ObtainInfo.Family,Obtain.Info.Friend,Obtain.Info.School_Friend,Obtain.Info.Colleague,Obtain.Info.Neighbor,Obtain.Info.Market_Seller
125,7.2,CD/DVD,International content,Video,50+,Non-fiction,Market,Neighbor,,,,,0,7,Woman,1981,Yes,Police or soldier,Yes,"Specialist (doctor, writer etc.)",Middle/High school,Pyongyang,Small town/city,Pyongyang,1,0,Technical or other blue collar,"Could buy rice, vegetables etc. but struggled to buy durables",0,2014,Along with family,1,2014,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
125,8.1,North Korean phone/tablet,North Korean content,Video,50+,Fiction,Market,Family,0,1,1,1,1,7,Woman,1981,Yes,Police or soldier,Yes,"Specialist (doctor, writer etc.)",Middle/High school,Pyongyang,Small town/city,Pyongyang,1,0,Technical or other blue collar,"Could buy rice, vegetables etc. but struggled to buy durables",0,2014,Along with family,1,2014,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
125,8.2,North Korean phone/tablet,Not country-related,Video,19-29,Non-fiction,"Outside (park, street, etc.)",Family,,,,,0,7,Woman,1981,Yes,Police or soldier,Yes,"Specialist (doctor, writer etc.)",Middle/High school,Pyongyang,Small town/city,Pyongyang,1,0,Technical or other blue collar,"Could buy rice, vegetables etc. but struggled to buy durables",0,2014,Along with family,1,2014,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
125,9.1,"Foreign device (phone, etc.)",North Korean content,"Recorded file (audiobook, etc.)",Youth,Fiction,One's own home,Friend,0,1,1,1,1,7,Woman,1981,Yes,Police or soldier,Yes,"Specialist (doctor, writer etc.)",Middle/High school,Pyongyang,Small town/city,Pyongyang,1,0,Technical or other blue collar,"Could buy rice, vegetables etc. but struggled to buy durables",0,2014,Along with family,1,2014,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
125,9.2,USB,North Korean content,Text,Youth,Non-fiction,Another person's home,Stranger,,,,,0,7,Woman,1981,Yes,Police or soldier,Yes,"Specialist (doctor, writer etc.)",Middle/High school,Pyongyang,Small town/city,Pyongyang,1,0,Technical or other blue collar,"Could buy rice, vegetables etc. but struggled to buy durables",0,2014,Along with family,1,2014,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
126,1.1,North Korean phone/tablet,South Korean content,"Recorded file (audiobook, etc.)",Youth,Non-fiction,One's own home,Family,1,0,0,1,1,5,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,1.2,North Korean phone/tablet,Not country-related,Text,30-49,Non-fiction,One's own home,Family,,,,,0,3,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,10.1,North Korean phone/tablet,North Korean content,Text,19-29,Non-fiction,Another person's home,Friend,,,,,0,3,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,10.2,North Korean phone/tablet,South Korean content,Text,30-49,Non-fiction,Market,Family,1,1,1,1,1,5,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,2.1,"Foreign device (phone, etc.)",South Korean content,Text,30-49,Fiction,One's own home,Friend,,,,,0,5,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,2.2,CD/DVD,International content,Text,Youth,Non-fiction,"Outside (park, street, etc.)",Friend,0,1,0,1,1,3,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,3.1,"Foreign device (phone, etc.)",North Korean content,Text,19-29,Fiction,"Outside (park, street, etc.)",Neighbor,1,0,1,1,1,4,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,3.2,CD/DVD,Not country-related,"Recorded file (audiobook, etc.)",Youth,Fiction,Market,Family,,,,,0,6,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,4.1,North Korean phone/tablet,International content,Video,Youth,Fiction,One's own home,Neighbor,1,1,0,1,1,4,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,4.2,USB,North Korean content,Video,Youth,Non-fiction,Market,Family,,,,,0,4,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,5.1,North Korean phone/tablet,International content,Video,19-29,Non-fiction,Another person's home,Family,0,1,1,1,1,7,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,5.2,North Korean phone/tablet,South Korean content,"Recorded file (audiobook, etc.)",Youth,Fiction,One's own home,Friend,,,,,0,6,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,6.1,USB,Not country-related,"Recorded file (audiobook, etc.)",Youth,Fiction,One's own home,Stranger,,,,,0,5,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,6.2,USB,Not country-related,Text,50+,Fiction,"Outside (park, street, etc.)",Family,1,1,0,0,1,6,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,7.1,CD/DVD,International content,Video,Youth,Non-fiction,"Outside (park, street, etc.)",Neighbor,1,1,1,1,1,2,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,7.2,USB,North Korean content,Text,19-29,Fiction,Market,Stranger,,,,,0,3,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,8.1,CD/DVD,International content,Video,30-49,Non-fiction,One's own home,Family,1,0,0,1,1,3,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,8.2,North Korean phone/tablet,North Korean content,Video,Youth,Fiction,Market,Friend,,,,,0,3,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,9.1,USB,Not country-related,Video,30-49,Non-fiction,Market,Family,1,1,1,0,1,3,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
126,9.2,CD/DVD,Not country-related,Text,50+,Fiction,Another person's home,Friend,,,,,0,3,Man,1999,Yes,Party official or office worker,No,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Middle/High school,Ryyanggang,Small town/city,Ryyanggang,0,0,Student,Every day was such a struggle that I could have starved,1,2014,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,No,Yes,Don't know,Yes,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
127,1.1,CD/DVD,North Korean content,Video,Youth,Fiction,"Outside (park, street, etc.)",Neighbor,,,,,0,5,Man,1992,Yes,Party official or office worker,No,Market Trade,Technical school,North Hamgyong,Small town/city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2014,Did not like North Korea's system of surveillance and control (in search of freedom),1,2017,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
127,1.2,USB,International content,Text,50+,Non-fiction,"Outside (park, street, etc.)",Stranger,0,1,1,0,1,7,Man,1992,Yes,Party official or office worker,No,Market Trade,Technical school,North Hamgyong,Small town/city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2014,Did not like North Korea's system of surveillance and control (in search of freedom),1,2017,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
127,10.1,North Korean phone/tablet,South Korean content,"Recorded file (audiobook, etc.)",19-29,Fiction,Market,Stranger,,,,,0,5,Man,1992,Yes,Party official or office worker,No,Market Trade,Technical school,North Hamgyong,Small town/city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2014,Did not like North Korea's system of surveillance and control (in search of freedom),1,2017,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
127,10.2,CD/DVD,North Korean content,Video,30-49,Non-fiction,"Outside (park, street, etc.)",Neighbor,0,1,1,0,1,7,Man,1992,Yes,Party official or office worker,No,Market Trade,Technical school,North Hamgyong,Small town/city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2014,Did not like North Korea's system of surveillance and control (in search of freedom),1,2017,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
127,2.1,"Foreign device (phone, etc.)",South Korean content,Video,30-49,Fiction,"Outside (park, street, etc.)",Stranger,1,1,1,0,1,6,Man,1992,Yes,Party official or office worker,No,Market Trade,Technical school,North Hamgyong,Small town/city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2014,Did not like North Korea's system of surveillance and control (in search of freedom),1,2017,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
127,2.2,North Korean phone/tablet,North Korean content,Computer program or app,Youth,Non-fiction,"Outside (park, street, etc.)",Family,,,,,0,5,Man,1992,Yes,Party official or office worker,No,Market Trade,Technical school,North Hamgyong,Small town/city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2014,Did not like North Korea's system of surveillance and control (in search of freedom),1,2017,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
127,3.1,"Foreign device (phone, etc.)",North Korean content,"Recorded file (audiobook, etc.)",19-29,Non-fiction,One's own home,Friend,0,1,1,0,1,7,Man,1992,Yes,Party official or office worker,No,Market Trade,Technical school,North Hamgyong,Small town/city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2014,Did not like North Korea's system of surveillance and control (in search of freedom),1,2017,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
127,3.2,USB,North Korean content,Text,50+,Fiction,One's own home,Family,,,,,0,5,Man,1992,Yes,Party official or office worker,No,Market Trade,Technical school,North Hamgyong,Small town/city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2014,Did not like North Korea's system of surveillance and control (in search of freedom),1,2017,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
127,4.1,USB,International content,Computer program or app,50+,Non-fiction,Another person's home,Neighbor,0,1,1,0,1,7,Man,1992,Yes,Party official or office worker,No,Market Trade,Technical school,North Hamgyong,Small town/city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2014,Did not like North Korea's system of surveillance and control (in search of freedom),1,2017,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
127,4.2,CD/DVD,International content,Text,Youth,Non-fiction,One's own home,Neighbor,,,,,0,5,Man,1992,Yes,Party official or office worker,No,Market Trade,Technical school,North Hamgyong,Small town/city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2014,Did not like North Korea's system of surveillance and control (in search of freedom),1,2017,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
